Departamento,Municipio,Codigo DANE,TipoHdr,Año,production
Magdalena,Pijiño del Carmen,47545,GAS,2018,NA
Magdalena,Pijiño del Carmen,47545,GAS,2019,NA
Magdalena,Pijiño del Carmen,47545,CRUDO,2012,1296
Magdalena,Pijiño del Carmen,47545,CRUDO,2013,133
Magdalena,Pijiño del Carmen,47545,CRUDO,2014,498
Magdalena,Pijiño del Carmen,47545,CRUDO,2015,NA
Magdalena,Pijiño del Carmen,47545,CRUDO,2016,NA
Magdalena,Pijiño del Carmen,47545,CRUDO,2017,NA
Magdalena,Pijiño del Carmen,47545,CRUDO,2018,NA
Magdalena,Pijiño del Carmen,47545,CRUDO,2019,NA
Magdalena,Plato,47555,GAS,2012,NA
Magdalena,Plato,47555,GAS,2013,NA
Magdalena,Plato,47555,GAS,2014,NA
Magdalena,Plato,47555,GAS,2015,NA
Magdalena,Plato,47555,GAS,2016,NA
Magdalena,Plato,47555,GAS,2017,NA
Magdalena,Plato,47555,GAS,2018,NA
Magdalena,Plato,47555,GAS,2019,NA
Magdalena,Plato,47555,CRUDO,2012,NA
Magdalena,Plato,47555,CRUDO,2013,NA
Magdalena,Plato,47555,CRUDO,2014,NA
Magdalena,Plato,47555,CRUDO,2015,NA
Magdalena,Plato,47555,CRUDO,2016,NA
Magdalena,Plato,47555,CRUDO,2017,NA
Magdalena,Plato,47555,CRUDO,2018,NA
Magdalena,Plato,47555,CRUDO,2019,NA
Magdalena,Santa Ana,47707,GAS,2012,11374
Magdalena,Santa Ana,47707,GAS,2013,NA
Magdalena,Santa Ana,47707,GAS,2014,68300
Magdalena,Santa Ana,47707,GAS,2015,403894
Magdalena,Santa Ana,47707,GAS,2016,918070
Magdalena,Santa Ana,47707,GAS,2017,450879.43999999994
Magdalena,Santa Ana,47707,GAS,2018,124558.46000000002
Magdalena,Santa Ana,47707,GAS,2019,64835.18000000001
Magdalena,Santa Ana,47707,CRUDO,2012,2112
Magdalena,Santa Ana,47707,CRUDO,2013,740
Magdalena,Santa Ana,47707,CRUDO,2014,2032
Magdalena,Santa Ana,47707,CRUDO,2015,15048
Magdalena,Santa Ana,47707,CRUDO,2016,18419
Magdalena,Santa Ana,47707,CRUDO,2017,6342.1100000000015
Magdalena,Santa Ana,47707,CRUDO,2018,2772.6600000000003
Magdalena,Santa Ana,47707,CRUDO,2019,1439.7800000000002
Magdalena,Tenerife,47798,GAS,2012,NA
Magdalena,Tenerife,47798,GAS,2013,NA
Magdalena,Tenerife,47798,GAS,2014,NA
Magdalena,Tenerife,47798,GAS,2015,NA
Magdalena,Tenerife,47798,GAS,2016,NA
Magdalena,Tenerife,47798,GAS,2017,NA
Magdalena,Tenerife,47798,GAS,2018,NA
Magdalena,Tenerife,47798,GAS,2019,NA
Magdalena,Tenerife,47798,CRUDO,2012,NA
Magdalena,Tenerife,47798,CRUDO,2013,NA
Magdalena,Tenerife,47798,CRUDO,2014,NA
Magdalena,Tenerife,47798,CRUDO,2015,NA
Magdalena,Tenerife,47798,CRUDO,2016,NA
Magdalena,Tenerife,47798,CRUDO,2017,NA
Magdalena,Tenerife,47798,CRUDO,2018,NA
Magdalena,Tenerife,47798,CRUDO,2019,NA
Magdalena,San Sebastián,47692,GAS,2012,NA
Magdalena,San Sebastián,47692,GAS,2013,NA
Magdalena,San Sebastián,47692,GAS,2014,NA
Magdalena,San Sebastián,47692,GAS,2015,NA
Magdalena,San Sebastián,47692,GAS,2016,NA
Magdalena,San Sebastián,47692,GAS,2017,NA
Magdalena,San Sebastián,47692,GAS,2018,NA
Magdalena,San Sebastián,47692,GAS,2019,NA
Meta,Acacías,50006,GAS,2012,NA
Meta,Acacías,50006,GAS,2013,44464
Meta,Acacías,50006,GAS,2014,470873
Meta,Acacías,50006,GAS,2015,1361723
Meta,Acacías,50006,GAS,2016,1023155
Meta,Acacías,50006,GAS,2017,1301411.5899999996
Meta,Acacías,50006,GAS,2018,945112.6
Meta,Acacías,50006,GAS,2019,414641.3499999999
Meta,Acacías,50006,CRUDO,2012,31056415
Meta,Acacías,50006,CRUDO,2013,33493894
Meta,Acacías,50006,CRUDO,2014,34354042
Meta,Acacías,50006,CRUDO,2015,41695357
Meta,Acacías,50006,CRUDO,2016,38051785
Meta,Acacías,50006,CRUDO,2017,37566559.97
Meta,Acacías,50006,CRUDO,2018,37239034.11
Meta,Acacías,50006,CRUDO,2019,40866543.379999995
Meta,Barranca de Upía,50110,GAS,2012,81992
Meta,Barranca de Upía,50110,GAS,2013,164005
Meta,Barranca de Upía,50110,GAS,2014,117453
Meta,Barranca de Upía,50110,GAS,2015,84264
Meta,Barranca de Upía,50110,GAS,2016,59064
Meta,Barranca de Upía,50110,GAS,2017,94345.70000000003
Meta,Barranca de Upía,50110,GAS,2018,107442.16999999998
Meta,Barranca de Upía,50110,GAS,2019,56686.34
Meta,Barranca de Upía,50110,CRUDO,2012,729138
Meta,Barranca de Upía,50110,CRUDO,2013,478560
Meta,Barranca de Upía,50110,CRUDO,2014,391751
Meta,Barranca de Upía,50110,CRUDO,2015,905955
Meta,Barranca de Upía,50110,CRUDO,2016,250511
Meta,Barranca de Upía,50110,CRUDO,2017,242426.83000000002
Meta,Barranca de Upía,50110,CRUDO,2018,220362.36999999997
Meta,Barranca de Upía,50110,CRUDO,2019,181210.44999999998
Meta,Cabuyaro,50124,GAS,2012,946067
Meta,Cabuyaro,50124,GAS,2013,834865
Meta,Cabuyaro,50124,GAS,2014,399205
Meta,Cabuyaro,50124,GAS,2015,685084
Meta,Cabuyaro,50124,GAS,2016,778825
Meta,Cabuyaro,50124,GAS,2017,834991.16
Meta,Cabuyaro,50124,GAS,2018,618490.71
Meta,Cabuyaro,50124,GAS,2019,844220.7499999998
Meta,Cabuyaro,50124,CRUDO,2012,5783596
Meta,Cabuyaro,50124,CRUDO,2013,3451243
Meta,Cabuyaro,50124,CRUDO,2014,3579227
Meta,Cabuyaro,50124,CRUDO,2015,6399165
Meta,Cabuyaro,50124,CRUDO,2016,6387028
Meta,Cabuyaro,50124,CRUDO,2017,6625874.759999998
Meta,Cabuyaro,50124,CRUDO,2018,6397390.26
Meta,Cabuyaro,50124,CRUDO,2019,7980765.649999997
Meta,Castilla la nueva,50150,GAS,2012,NA
Meta,Castilla la nueva,50150,GAS,2013,137
Meta,Castilla la nueva,50150,GAS,2014,4811
Meta,Castilla la nueva,50150,GAS,2015,14816
Meta,Castilla la nueva,50150,GAS,2016,42345
Meta,Castilla la nueva,50150,GAS,2017,63026.2
Meta,Castilla la nueva,50150,GAS,2018,48352.159999999996
Meta,Castilla la nueva,50150,GAS,2019,16775.619999999995
Meta,Castilla la nueva,50150,CRUDO,2012,23591064
Meta,Castilla la nueva,50150,CRUDO,2013,23842295
Meta,Castilla la nueva,50150,CRUDO,2014,22591643
Meta,Castilla la nueva,50150,CRUDO,2015,27419049
Meta,Castilla la nueva,50150,CRUDO,2016,27909777
Meta,Castilla la nueva,50150,CRUDO,2017,25629172.89
Meta,Castilla la nueva,50150,CRUDO,2018,25496788.330000006
Meta,Castilla la nueva,50150,CRUDO,2019,25849392.32
Meta,Cubarral,50223,GAS,2012,NA
Meta,Cubarral,50223,GAS,2013,NA
Meta,Cubarral,50223,GAS,2014,NA
Meta,Cubarral,50223,GAS,2015,NA
Meta,Cubarral,50223,GAS,2016,NA
Meta,Cubarral,50223,GAS,2017,NA
Meta,Cubarral,50223,GAS,2018,NA
Meta,Cubarral,50223,GAS,2019,NA
Meta,Cubarral,50223,CRUDO,2012,NA
Meta,Cubarral,50223,CRUDO,2013,NA
Meta,Cubarral,50223,CRUDO,2014,NA
Meta,Cubarral,50223,CRUDO,2015,NA
Meta,Cubarral,50223,CRUDO,2016,NA
Meta,Cubarral,50223,CRUDO,2017,NA
Meta,Cubarral,50223,CRUDO,2018,NA
Meta,Cubarral,50223,CRUDO,2019,NA
Meta,Fuente de Oro,50287,CRUDO,2012,NA
Meta,Fuente de Oro,50287,CRUDO,2013,NA
Meta,Fuente de Oro,50287,CRUDO,2014,78937
Meta,Fuente de Oro,50287,CRUDO,2015,NA
Meta,Fuente de Oro,50287,CRUDO,2016,NA
Meta,Fuente de Oro,50287,CRUDO,2017,NA
Meta,Fuente de Oro,50287,CRUDO,2018,NA
Meta,Fuente de Oro,50287,CRUDO,2019,NA
Meta,Guamal,50318,GAS,2012,NA
Meta,Guamal,50318,GAS,2013,2180
Meta,Guamal,50318,GAS,2014,77173
Meta,Guamal,50318,GAS,2015,238170
Meta,Guamal,50318,GAS,2016,483044
Meta,Guamal,50318,GAS,2017,481870.29999999993
Meta,Guamal,50318,GAS,2018,416506.21000000014
Meta,Guamal,50318,GAS,2019,104757.10999999999
Meta,Guamal,50318,CRUDO,2012,2831627
Meta,Guamal,50318,CRUDO,2013,4146490
Meta,Guamal,50318,CRUDO,2014,4581996
Meta,Guamal,50318,CRUDO,2015,6447774
Meta,Guamal,50318,CRUDO,2016,6099614
Meta,Guamal,50318,CRUDO,2017,6218138.01
Meta,Guamal,50318,CRUDO,2018,6565541.460000001
Meta,Guamal,50318,CRUDO,2019,7343823.780000001
Meta,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2012,NA
Meta,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2013,NA
Meta,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2014,NA
Meta,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2015,NA
Meta,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2016,NA
Meta,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2017,36593.46
Meta,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2018,8835.28
Meta,PENDIENTE CERTIFICADO IGAC,509000,CRUDO,2019,NA
Meta,Puerto Gaitán,50568,GAS,2012,NA
Meta,Puerto Gaitán,50568,GAS,2013,NA
Meta,Puerto Gaitán,50568,GAS,2014,11490
Meta,Puerto Gaitán,50568,GAS,2015,153988
Meta,Puerto Gaitán,50568,GAS,2016,353839
Meta,Puerto Gaitán,50568,GAS,2017,330038.87999999995
Meta,Puerto Gaitán,50568,GAS,2018,195982.40999999997
Meta,Puerto Gaitán,50568,GAS,2019,238884.90000000002
Meta,Puerto Gaitán,50568,CRUDO,2012,95855863
Meta,Puerto Gaitán,50568,CRUDO,2013,110713579
Meta,Puerto Gaitán,50568,CRUDO,2014,102520377
Meta,Puerto Gaitán,50568,CRUDO,2015,95445949
Meta,Puerto Gaitán,50568,CRUDO,2016,77671613
Meta,Puerto Gaitán,50568,CRUDO,2017,71795585.18000005
Meta,Puerto Gaitán,50568,CRUDO,2018,71226320.34999998
Meta,Puerto Gaitán,50568,CRUDO,2019,73019886.05999994
Meta,Puerto Lleras,50577,CRUDO,2012,39
Meta,Puerto Lleras,50577,CRUDO,2013,784
Meta,Puerto Lleras,50577,CRUDO,2014,35
Meta,Puerto Lleras,50577,CRUDO,2015,71
Meta,Puerto Lleras,50577,CRUDO,2016,NA
Meta,Puerto Lleras,50577,CRUDO,2017,640.12
Meta,Puerto Lleras,50577,CRUDO,2018,NA
Meta,Puerto Lleras,50577,CRUDO,2019,NA
Meta,Puerto López,50573,CRUDO,2012,263162
Meta,Puerto López,50573,CRUDO,2013,804103
Meta,Puerto López,50573,CRUDO,2014,1449410
Meta,Puerto López,50573,CRUDO,2015,1686045
Meta,Puerto López,50573,CRUDO,2016,1202923
Meta,Puerto López,50573,CRUDO,2017,915571.6700000002
Meta,Puerto López,50573,CRUDO,2018,878411.9800000003
Meta,Puerto López,50573,CRUDO,2019,769195.7299999997
Meta,San Carlos de Guaroa,50680,CRUDO,2012,NA
Meta,San Carlos de Guaroa,50680,CRUDO,2013,5695
Meta,San Carlos de Guaroa,50680,CRUDO,2014,24128
Meta,San Carlos de Guaroa,50680,CRUDO,2015,14472
Meta,San Carlos de Guaroa,50680,CRUDO,2016,NA
Meta,San Carlos de Guaroa,50680,CRUDO,2017,NA
Meta,San Carlos de Guaroa,50680,CRUDO,2018,563.77
Meta,San Carlos de Guaroa,50680,CRUDO,2019,NA
Meta,San Martín,20770,CRUDO,2012,NA
Meta,San Martín,20770,CRUDO,2013,NA
Meta,San Martín,20770,CRUDO,2014,NA
Meta,San Martín,20770,CRUDO,2015,NA
Meta,San Martín,20770,CRUDO,2016,NA
Meta,San Martín,20770,CRUDO,2017,NA
Meta,San Martín,20770,CRUDO,2018,12072.49
Meta,San Martín,20770,CRUDO,2019,NA
Meta,San Martín,50689,GAS,2012,NA
Meta,San Martín,50689,GAS,2013,NA
Meta,San Martín,50689,GAS,2014,NA
Meta,San Martín,50689,GAS,2015,NA
Meta,San Martín,50689,GAS,2016,NA
Meta,San Martín,50689,GAS,2017,NA
Meta,San Martín,50689,GAS,2018,NA
Meta,San Martín,50689,GAS,2019,NA
Meta,San Martín,50689,CRUDO,2012,37672
Meta,San Martín,50689,CRUDO,2013,17756
Meta,San Martín,50689,CRUDO,2014,20009
Meta,San Martín,50689,CRUDO,2015,37861
Meta,San Martín,50689,CRUDO,2016,16456
Meta,San Martín,50689,CRUDO,2017,40786.67
Meta,San Martín,50689,CRUDO,2018,NA
Meta,San Martín,50689,CRUDO,2019,367.43
Meta,Villavicencio,50001,GAS,2012,2729562
Meta,Villavicencio,50001,GAS,2013,2592460
Meta,Villavicencio,50001,GAS,2014,2866403
Meta,Villavicencio,50001,GAS,2015,2476781
Meta,Villavicencio,50001,GAS,2016,2586541
Meta,Villavicencio,50001,GAS,2017,1732755.3399999999
Meta,Villavicencio,50001,GAS,2018,1325065.1999999983
Meta,Villavicencio,50001,GAS,2019,1626306.1199999999
Meta,Villavicencio,50001,CRUDO,2012,7881856
Meta,Villavicencio,50001,CRUDO,2013,7828294
Meta,Villavicencio,50001,CRUDO,2014,7029900
Meta,Villavicencio,50001,CRUDO,2015,5715373
Meta,Villavicencio,50001,CRUDO,2016,5021637
Meta,Villavicencio,50001,CRUDO,2017,4653756.970000002
Meta,Villavicencio,50001,CRUDO,2018,4380122.0200000005
Meta,Villavicencio,50001,CRUDO,2019,4593373.970000001
Meta,Vista Hermosa,50711,CRUDO,2012,6063
Meta,Vista Hermosa,50711,CRUDO,2013,55675
Meta,Vista Hermosa,50711,CRUDO,2014,121929
Meta,Vista Hermosa,50711,CRUDO,2015,158360
Meta,Vista Hermosa,50711,CRUDO,2016,5722
Meta,Vista Hermosa,50711,CRUDO,2017,NA
Meta,Vista Hermosa,50711,CRUDO,2018,NA
Meta,Vista Hermosa,50711,CRUDO,2019,NA
Nariño,Ipiales,52356,GAS,2012,NA
Nariño,Ipiales,52356,GAS,2013,NA
Nariño,Ipiales,52356,GAS,2014,357735
Nariño,Ipiales,52356,GAS,2015,538374
Nariño,Ipiales,52356,GAS,2016,391505
Nariño,Ipiales,52356,GAS,2017,268979
Nariño,Ipiales,52356,GAS,2018,322929.85
Nariño,Ipiales,52356,GAS,2019,373536.51000000007
Nariño,Ipiales,52356,CRUDO,2012,187102
Nariño,Ipiales,52356,CRUDO,2013,154950
Nariño,Ipiales,52356,CRUDO,2014,130432
Nariño,Ipiales,52356,CRUDO,2015,108600
Nariño,Ipiales,52356,CRUDO,2016,121759
Nariño,Ipiales,52356,CRUDO,2017,96687.96999999999
Nariño,Ipiales,52356,CRUDO,2018,93949.64
Nariño,Ipiales,52356,CRUDO,2019,85185.74
Norte de Santander,Cúcuta,54001,GAS,2012,220535
Norte de Santander,Cúcuta,54001,GAS,2013,227533
Norte de Santander,Cúcuta,54001,GAS,2014,665829
Norte de Santander,Cúcuta,54001,GAS,2015,670187
Norte de Santander,Cúcuta,54001,GAS,2016,1136871.94
Norte de Santander,Cúcuta,54001,GAS,2017,1016287.3800000001
Norte de Santander,Cúcuta,54001,GAS,2018,1071342.68
Norte de Santander,Cúcuta,54001,GAS,2019,1005385.0100000001
Norte de Santander,Cúcuta,54001,CRUDO,2012,239905
Norte de Santander,Cúcuta,54001,CRUDO,2013,200347
Norte de Santander,Cúcuta,54001,CRUDO,2014,162271
Norte de Santander,Cúcuta,54001,CRUDO,2015,199516
Norte de Santander,Cúcuta,54001,CRUDO,2016,168871
Norte de Santander,Cúcuta,54001,CRUDO,2017,152108.13
Norte de Santander,Cúcuta,54001,CRUDO,2018,137578.46
Norte de Santander,Cúcuta,54001,CRUDO,2019,170142.75
Norte de Santander,La Esperanza,54385,GAS,2012,NA
Norte de Santander,La Esperanza,54385,GAS,2013,NA
Norte de Santander,La Esperanza,54385,GAS,2014,NA
Norte de Santander,La Esperanza,54385,GAS,2015,NA
Norte de Santander,La Esperanza,54385,GAS,2016,NA
Norte de Santander,La Esperanza,54385,GAS,2017,NA
Norte de Santander,La Esperanza,54385,GAS,2018,NA
Norte de Santander,La Esperanza,54385,GAS,2019,NA
Norte de Santander,La Esperanza,54385,CRUDO,2012,24372
Norte de Santander,La Esperanza,54385,CRUDO,2013,22966
Norte de Santander,La Esperanza,54385,CRUDO,2014,17927
Norte de Santander,La Esperanza,54385,CRUDO,2015,19815
Norte de Santander,La Esperanza,54385,CRUDO,2016,18819
Norte de Santander,La Esperanza,54385,CRUDO,2017,19303.25
Norte de Santander,La Esperanza,54385,CRUDO,2018,17109.07
Norte de Santander,La Esperanza,54385,CRUDO,2019,15761.84
Norte de Santander,Sardinata,54720,GAS,2012,331664
Norte de Santander,Sardinata,54720,GAS,2013,308418
Norte de Santander,Sardinata,54720,GAS,2014,264431
Norte de Santander,Sardinata,54720,GAS,2015,215627
Norte de Santander,Sardinata,54720,GAS,2016,179901
Norte de Santander,Sardinata,54720,GAS,2017,143143.07
Norte de Santander,Sardinata,54720,GAS,2018,237204.36999999997
Norte de Santander,Sardinata,54720,GAS,2019,198153.91999999995
Norte de Santander,Sardinata,54720,CRUDO,2012,408
Norte de Santander,Sardinata,54720,CRUDO,2013,695
Norte de Santander,Sardinata,54720,CRUDO,2014,564
Norte de Santander,Sardinata,54720,CRUDO,2015,128
Norte de Santander,Sardinata,54720,CRUDO,2016,NA
Norte de Santander,Sardinata,54720,CRUDO,2017,74.31
Norte de Santander,Sardinata,54720,CRUDO,2018,152.31999999999996
Norte de Santander,Sardinata,54720,CRUDO,2019,91.43999999999998
Norte de Santander,Tibú,54810,GAS,2012,80773
Norte de Santander,Tibú,54810,GAS,2013,388038
Norte de Santander,Tibú,54810,GAS,2014,582152
Norte de Santander,Tibú,54810,GAS,2015,433275
Norte de Santander,Tibú,54810,GAS,2016,303342
Norte de Santander,Tibú,54810,GAS,2017,296532.20999999996
Norte de Santander,Tibú,54810,GAS,2018,248885.47999999998
Norte de Santander,Tibú,54810,GAS,2019,122447.73
Norte de Santander,Tibú,54810,CRUDO,2012,1017896
Norte de Santander,Tibú,54810,CRUDO,2013,634540
Norte de Santander,Tibú,54810,CRUDO,2014,768485
Norte de Santander,Tibú,54810,CRUDO,2015,1192873
Norte de Santander,Tibú,54810,CRUDO,2016,1088877
Norte de Santander,Tibú,54810,CRUDO,2017,962234.0599999998
Norte de Santander,Tibú,54810,CRUDO,2018,761482.64
Norte de Santander,Tibú,54810,CRUDO,2019,466683.4200000001
Putumayo,Mocoa,86001,GAS,2012,NA
Putumayo,Mocoa,86001,GAS,2013,NA
Putumayo,Mocoa,86001,GAS,2014,344094
Putumayo,Mocoa,86001,GAS,2015,512196
Putumayo,Mocoa,86001,GAS,2016,541236
Putumayo,Mocoa,86001,GAS,2017,738054.2999999999
Putumayo,Mocoa,86001,GAS,2018,449587.98
Putumayo,Mocoa,86001,GAS,2019,274803.49000000005
Putumayo,Mocoa,86001,CRUDO,2012,796286
Putumayo,Mocoa,86001,CRUDO,2013,1503516
Putumayo,Mocoa,86001,CRUDO,2014,1967525
Putumayo,Mocoa,86001,CRUDO,2015,2441651
Putumayo,Mocoa,86001,CRUDO,2016,2543386
Putumayo,Mocoa,86001,CRUDO,2017,1939301.0600000005
Putumayo,Mocoa,86001,CRUDO,2018,1355633.82
Putumayo,Mocoa,86001,CRUDO,2019,1357267.45
Putumayo,Orito,86320,GAS,2012,NA
Putumayo,Orito,86320,GAS,2013,NA
Putumayo,Orito,86320,GAS,2014,2602982
Putumayo,Orito,86320,GAS,2015,3045494
Putumayo,Orito,86320,GAS,2016,2293548
Putumayo,Orito,86320,GAS,2017,2011342.91
Putumayo,Orito,86320,GAS,2018,1202967.9799999997
Putumayo,Orito,86320,GAS,2019,1056082.62
Putumayo,Orito,86320,CRUDO,2012,2122418
Putumayo,Orito,86320,CRUDO,2013,2014789
Putumayo,Orito,86320,CRUDO,2014,1791806
Putumayo,Orito,86320,CRUDO,2015,1689560
Putumayo,Orito,86320,CRUDO,2016,1815608
Putumayo,Orito,86320,CRUDO,2017,1365185.6199999999
Putumayo,Orito,86320,CRUDO,2018,1457362.0999999996
Putumayo,Orito,86320,CRUDO,2019,1373329.9000000004
Putumayo,Orito,869875,GAS,2012,NA
Putumayo,Orito,869875,GAS,2013,NA
Putumayo,Orito,869875,GAS,2014,NA
Putumayo,Orito,869875,GAS,2015,NA
Putumayo,Orito,869875,GAS,2016,NA
Putumayo,Orito,869875,GAS,2017,NA
Putumayo,Orito,869875,GAS,2018,NA
Putumayo,Orito,869875,GAS,2019,NA
Putumayo,Orito,869875,CRUDO,2012,NA
Putumayo,Orito,869875,CRUDO,2013,NA
Putumayo,Orito,869875,CRUDO,2014,NA
Putumayo,Orito,869875,CRUDO,2015,NA
Putumayo,Orito,869875,CRUDO,2016,NA
Putumayo,Orito,869875,CRUDO,2017,NA
Putumayo,Orito,869875,CRUDO,2018,NA
Putumayo,Orito,869875,CRUDO,2019,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,GAS,2012,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,GAS,2013,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,GAS,2014,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,GAS,2015,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,GAS,2016,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,GAS,2017,934
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,GAS,2018,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,GAS,2019,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,CRUDO,2012,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,CRUDO,2013,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,CRUDO,2014,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,CRUDO,2015,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,CRUDO,2016,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,CRUDO,2017,25189
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,CRUDO,2018,NA
Putumayo,PENDIENTE CERTIFICADO IGAC,869875,CRUDO,2019,NA
Putumayo,Puerto Asís,86568,GAS,2012,NA
Putumayo,Puerto Asís,86568,GAS,2013,NA
Putumayo,Puerto Asís,86568,GAS,2014,693392
Putumayo,Puerto Asís,86568,GAS,2015,979712
Putumayo,Puerto Asís,86568,GAS,2016,253827
Putumayo,Puerto Asís,86568,GAS,2017,368592.96
Putumayo,Puerto Asís,86568,GAS,2018,366492.1600000001
Putumayo,Puerto Asís,86568,GAS,2019,408624.4300000001
Putumayo,Puerto Asís,86568,CRUDO,2012,3005838
Putumayo,Puerto Asís,86568,CRUDO,2013,5599586
Putumayo,Puerto Asís,86568,CRUDO,2014,6821581
Putumayo,Puerto Asís,86568,CRUDO,2015,5090335
Putumayo,Puerto Asís,86568,CRUDO,2016,3153635
Putumayo,Puerto Asís,86568,CRUDO,2017,4358238.669999999
Putumayo,Puerto Asís,86568,CRUDO,2018,4717373.7299999995
Putumayo,Puerto Asís,86568,CRUDO,2019,3927382.02
Putumayo,Puerto Asís,86569,GAS,2012,NA
Putumayo,Puerto Asís,86569,GAS,2013,NA
Putumayo,Puerto Asís,86569,GAS,2014,NA
Putumayo,Puerto Asís,86569,GAS,2015,NA
Putumayo,Puerto Asís,86569,GAS,2016,NA
Putumayo,Puerto Asís,86569,GAS,2017,NA
Putumayo,Puerto Asís,86569,GAS,2018,NA
Putumayo,Puerto Asís,86569,GAS,2019,NA
Putumayo,Puerto Asís,86569,CRUDO,2012,NA
Putumayo,Puerto Asís,86569,CRUDO,2013,NA
Putumayo,Puerto Asís,86569,CRUDO,2014,NA
Putumayo,Puerto Asís,86569,CRUDO,2015,NA
Putumayo,Puerto Asís,86569,CRUDO,2016,NA
Putumayo,Puerto Asís,86569,CRUDO,2017,NA
Putumayo,Puerto Asís,86569,CRUDO,2018,NA
Putumayo,Puerto Asís,86569,CRUDO,2019,NA
Putumayo,Puerto Caicedo,86569,GAS,2012,NA
Putumayo,Puerto Caicedo,86569,GAS,2013,NA
Putumayo,Puerto Caicedo,86569,GAS,2014,8063
Putumayo,Puerto Caicedo,86569,GAS,2015,389498
Putumayo,Puerto Caicedo,86569,GAS,2016,12284
Putumayo,Puerto Caicedo,86569,GAS,2017,NA
Putumayo,Puerto Caicedo,86569,GAS,2018,624.24
Putumayo,Puerto Caicedo,86569,GAS,2019,6748.51
Putumayo,Puerto Caicedo,86569,CRUDO,2012,135218
Putumayo,Puerto Caicedo,86569,CRUDO,2013,177018
Putumayo,Puerto Caicedo,86569,CRUDO,2014,93467
Putumayo,Puerto Caicedo,86569,CRUDO,2015,182466
Putumayo,Puerto Caicedo,86569,CRUDO,2016,159578
Putumayo,Puerto Caicedo,86569,CRUDO,2017,154261.53000000003
Putumayo,Puerto Caicedo,86569,CRUDO,2018,136392.24
Putumayo,Puerto Caicedo,86569,CRUDO,2019,123382.8
Putumayo,Puerto Caicedo,86571,CRUDO,2012,NA
Putumayo,Puerto Caicedo,86571,CRUDO,2013,NA
Putumayo,Puerto Caicedo,86571,CRUDO,2014,NA
Putumayo,Puerto Caicedo,86571,CRUDO,2015,NA
Putumayo,Puerto Caicedo,86571,CRUDO,2016,NA
Putumayo,Puerto Caicedo,86571,CRUDO,2017,NA
Putumayo,Puerto Caicedo,86571,CRUDO,2018,NA
Putumayo,Puerto Caicedo,86571,CRUDO,2019,NA
Putumayo,Puerto Guzmán,86571,CRUDO,2012,7067
Putumayo,Puerto Guzmán,86571,CRUDO,2013,424
Putumayo,Puerto Guzmán,86571,CRUDO,2014,NA
Putumayo,Puerto Guzmán,86571,CRUDO,2015,NA
Putumayo,Puerto Guzmán,86571,CRUDO,2016,NA
Putumayo,Puerto Guzmán,86571,CRUDO,2017,NA
Putumayo,Puerto Guzmán,86571,CRUDO,2018,NA
Putumayo,Puerto Guzmán,86571,CRUDO,2019,NA
Putumayo,San Miguel,86757,GAS,2012,NA
Putumayo,San Miguel,86757,GAS,2013,NA
Putumayo,San Miguel,86757,GAS,2014,286137
Putumayo,San Miguel,86757,GAS,2015,270280
Putumayo,San Miguel,86757,GAS,2016,106599
Putumayo,San Miguel,86757,GAS,2017,84881.21
Putumayo,San Miguel,86757,GAS,2018,208157.05999999997
Putumayo,San Miguel,86757,GAS,2019,199165.21000000002
Putumayo,San Miguel,86757,CRUDO,2012,312266
Putumayo,San Miguel,86757,CRUDO,2013,633424
Putumayo,San Miguel,86757,CRUDO,2014,966282
Putumayo,San Miguel,86757,CRUDO,2015,918964
Putumayo,San Miguel,86757,CRUDO,2016,748938
Putumayo,San Miguel,86757,CRUDO,2017,680492.2800000001
Putumayo,San Miguel,86757,CRUDO,2018,704150.18
Putumayo,San Miguel,86757,CRUDO,2019,598007.3899999999
Putumayo,San Miguel,86865,GAS,2012,NA
Putumayo,San Miguel,86865,GAS,2013,NA
Putumayo,San Miguel,86865,GAS,2014,NA
Putumayo,San Miguel,86865,GAS,2015,NA
Putumayo,San Miguel,86865,GAS,2016,NA
Putumayo,San Miguel,86865,GAS,2017,NA
